City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
347,Whitehorse,60.7161,-135.0538,294.32,59,75,1.03,CA,1689961280
348,Bethel,41.3712,-73.414,301.2,64,75,6.17,US,1689961271
349,Ribeira Grande,38.5167,-28.7,295.37,83,75,2.24,PT,1689961308
350,Jamestown,42.097,-79.2353,295.12,73,75,6.17,US,1689961276
351,Prince George,53.9166,-122.753,296.07,69,0,1.54,CA,1689961308
352,Kazerun,29.6195,51.6541,305.79,11,9,0.47,IR,1689961309
353,Mount Isa,-20.7333,139.5,288.02,51,0,8.75,AU,1689961155
354,Longyearbyen,78.2186,15.6401,281.06,81,75,6.69,SJ,1689961272
355,Edinburgh Of The Seven Seas,-37.0676,-12.3116,285.19,60,100,7.79,SH,1689961178
356,Isafjordur,66.0755,-23.124,283.17,81,75,4.12,IS,1689961771
357,Berlin,52.5244,13.4105,295.57,81,0,2.57,DE,1689961097
358,Kingston,17.997,-76.7936,309.4,62,20,11.83,JM,1689961187
359,Invercargill,-46.4,168.35,273.16,99,11,0.89,NZ,1689961557
360,Grytviken,-54.2811,-36.5092,274.46,98,100,5.56,GS,1689961270
361,Howard Springs,-12.497,131.047,295.1,64,6,3.03,AU,1689961311
362,Kuraymah,18.55,31.85,312.6,9,86,4.16,SD,1689961311
363,Bethel,41.3712,-73.414,301.2,64,75,6.17,US,1689961271
364,Goundam,16.4145,-3.6708,313.04,22,19,4.7,ML,1689961312
365,Blackmans Bay,-43.0167,147.3167,280.11,88,34,2.9,AU,1689961279
366,Mahina,-17.5065,-149.489,294.02,78,20,1.54,PF,1689961312
367,Lihue,21.9789,-159.3672,299.92,81,75,8.23,US,1689961229
368,Margaret River,-33.95,115.0667,286.67,66,2,2.05,AU,1689961770
369,Kingston,17.997,-76.7936,309.4,62,20,11.83,JM,1689961187
370,Nabire,-3.3667,135.4833,296.93,93,43,1.82,ID,1689961313
371,Ribeira Grande,38.5167,-28.7,295.37,83,75,2.24,PT,1689961308
372,Yellowknife,62.456,-114.3525,297.44,46,100,3.6,CA,1689961273
373,Ushuaia,-54.8,-68.3,271.96,69,20,7.2,AR,1689961768
374,Margaret River,-33.95,115.0667,286.67,66,2,2.05,AU,1689961770
375,Waitangi,-43.9535,-176.5597,284.16,95,100,4.02,NZ,1689961769
376,Puerto Ayacucho,5.6639,-67.6236,303.72,61,99,1.74,VE,1689961314
377,Port-Aux-Francais,-49.35,70.2167,273.61,61,94,17.75,TF,1689961178
378,Puerto Baquerizo Moreno,-0.9,-89.6,301.7,70,40,4.12,EC,1689961345
379,Touros,-5.1989,-35.4608,301.0,60,27,8.52,BR,1689961786
380,Port Elizabeth,-33.918,25.5701,288.31,72,0,4.63,ZA,1689961203
381,Albany,42.6001,-73.9662,299.39,79,49,2.38,US,1689961084
382,Anadyr,64.75,177.4833,285.43,93,40,1.0,RU,1689961278
383,St. John'S,47.5649,-52.7093,301.57,66,20,7.72,CA,1689961193
384,Port Elizabeth,-33.918,25.5701,288.31,72,0,4.63,ZA,1689961203
385,Vorgashor,67.5833,63.95,291.02,83,50,2.09,RU,1689961820
386,Petropavlovsk-Kamchatsky,53.0452,158.6483,283.48,100,20,2.0,RU,1689961276
387,Adamstown,-25.066,-130.1015,294.01,70,41,13.82,PN,1689961772
388,Ciutadella,40.0011,3.8414,300.6,65,0,6.37,ES,1689961315
389,Bredasdorp,-34.5322,20.0403,281.48,65,45,1.3,ZA,1689961315
390,Port-Aux-Francais,-49.35,70.2167,273.61,61,94,17.75,TF,1689961178
391,Sabha,27.0377,14.4283,308.62,11,0,4.49,LY,1689961316
392,Broome,42.2506,-75.833,297.98,84,100,3.6,US,1689961316
393,Hamilton,39.1834,-84.5333,300.49,62,20,4.63,US,1689961272
394,Tralee,52.2704,-9.7026,288.29,77,100,5.14,IE,1689961295
395,Sault Ste. Marie,46.5168,-84.3333,295.46,72,0,6.69,CA,1689961101
396,Port-Aux-Francais,-49.35,70.2167,273.61,61,94,17.75,TF,1689961178
397,Udachny,66.4167,112.4,289.51,82,71,3.63,RU,1689961280
398,Klyuchi,52.2667,79.1667,292.79,70,90,4.53,RU,1689961296
399,Tazovsky,67.4667,78.7,291.31,65,95,3.21,RU,1689961296
400,Albany,42.6001,-73.9662,299.39,79,49,2.38,US,1689961084
401,Waitangi,-43.9535,-176.5597,284.16,95,100,4.02,NZ,1689961769
402,Port Lincoln,-34.7333,135.8667,284.98,76,100,4.42,AU,1689961620
403,Labrador City,52.9463,-66.9114,293.1,49,75,7.2,CA,1689961214
404,Waitangi,-43.9535,-176.5597,284.16,95,100,4.02,NZ,1689961769
405,Kamaishi,39.2667,141.8833,292.72,89,2,1.68,JP,1689961317
406,Reggane,26.7158,0.1714,316.89,6,0,7.22,DZ,1689961317
407,Vorgashor,67.5833,63.95,291.02,83,50,2.09,RU,1689961820
408,Thompson,55.7435,-97.8558,295.24,60,75,5.66,CA,1689961481
409,Hithadhoo,-0.6,73.0833,301.31,78,90,5.1,MV,1689961317
410,Ilulissat,69.2167,-51.1,279.16,93,75,2.57,GL,1689961279
411,Puerto Natales,-51.7236,-72.4875,272.06,96,100,1.9,CL,1689961660
412,Prince Rupert,54.3161,-130.3201,288.98,86,100,4.12,CA,1689961304
413,Altamira,-3.2033,-52.2064,305.2,58,40,3.6,BR,1689961318
414,Adamstown,-25.066,-130.1015,294.01,70,41,13.82,PN,1689961772
415,Invercargill,-46.4,168.35,273.16,99,11,0.89,NZ,1689961557
416,Punta Arenas,-53.15,-70.9167,270.99,100,100,2.01,CL,1689961277
417,Batticaloa,7.7102,81.6924,301.33,60,98,4.61,LK,1689961318
418,Rio Grande,-32.035,-52.0986,298.21,83,36,6.45,BR,1689961278
419,Port-Aux-Francais,-49.35,70.2167,273.61,61,94,17.75,TF,1689961178
420,Sterling,39.0062,-77.4286,304.13,57,40,4.63,US,1689961091
421,Adamstown,-25.066,-130.1015,294.01,70,41,13.82,PN,1689961772
422,Port Elizabeth,-33.918,25.5701,288.31,72,0,4.63,ZA,1689961203
423,Novodvinsk,64.4165,40.8122,289.93,94,35,1.95,RU,1689961319
424,Grytviken,-54.2811,-36.5092,274.46,98,100,5.56,GS,1689961270
425,Port-Aux-Francais,-49.35,70.2167,273.61,61,94,17.75,TF,1689961178
426,Xining,36.6167,101.7667,285.99,52,1,2.17,CN,1689961319
427,Ushuaia,-54.8,-68.3,271.96,69,20,7.2,AR,1689961768
428,Bikenibeu Village,1.3673,173.1241,299.13,94,75,1.03,KI,1689961320
429,Sisimiut,66.9395,-53.6735,279.03,95,100,7.03,GL,1689961246
430,Vorgashor,67.5833,63.95,291.02,83,50,2.09,RU,1689961820
431,Queenstown,-31.8976,26.8753,283.07,71,85,2.41,ZA,1689961320
432,Isafjordur,66.0755,-23.124,283.17,81,75,4.12,IS,1689961771
433,Kavaratti,10.5669,72.642,301.35,79,63,8.6,IN,1689961320
434,Atafu Village,-8.5421,-172.5159,301.72,74,94,4.55,TK,1689961180
435,East London,-33.0153,27.9116,287.67,72,0,4.63,ZA,1689961320
436,Grytviken,-54.2811,-36.5092,274.46,98,100,5.56,GS,1689961270
437,Minas De Marcona,-15.2119,-75.1103,292.15,55,5,5.67,PE,1689961320
438,Port-Aux-Francais,-49.35,70.2167,273.61,61,94,17.75,TF,1689961178
439,Adamstown,-25.066,-130.1015,294.01,70,41,13.82,PN,1689961772
440,Atafu Village,-8.5421,-172.5159,301.72,74,94,4.55,TK,1689961180
441,Kisangani,0.5167,25.2,297.96,75,73,1.54,CD,1689961321
442,Port-Aux-Francais,-49.35,70.2167,273.61,61,94,17.75,TF,1689961178
443,Margaret River,-33.95,115.0667,286.67,66,2,2.05,AU,1689961770
444,Port Alfred,-33.5906,26.891,289.82,62,51,6.86,ZA,1689961558
445,Lihue,21.9789,-159.3672,299.92,81,75,8.23,US,1689961229
446,Inhambane,-23.865,35.3833,293.14,68,40,3.6,MZ,1689961321
447,La Villa Del Rosario,10.3258,-72.3134,308.99,45,10,1.61,VE,1689961322
448,Iqaluit,63.7506,-68.5145,280.0,87,75,3.6,CA,1689961284
449,Kodiak,57.79,-152.4072,284.88,82,0,0.0,US,1689961322
450,Sambava,-14.2667,50.1667,292.79,97,96,1.13,MG,1689961322
451,Adamstown,-25.066,-130.1015,294.01,70,41,13.82,PN,1689961772
452,Rundu,-17.9333,19.7667,294.64,25,22,2.91,NA,1689961322
453,Stanley,54.868,-1.6985,287.48,86,40,1.03,GB,1689961277
454,Puerto Ayora,-0.7393,-90.3518,303.13,87,79,4.02,EC,1689961323
455,Tralee,52.2704,-9.7026,288.29,77,100,5.14,IE,1689961295
456,Puerto Natales,-51.7236,-72.4875,272.06,96,100,1.9,CL,1689961660
457,Papatowai,-46.5619,169.4708,278.58,76,6,6.17,NZ,1689961559
458,Zouerate,22.7187,-12.4521,316.11,8,0,3.99,MR,1689961323
459,Naha,26.2125,127.6811,302.1,79,75,3.09,JP,1689961272
460,Almora,29.6167,79.6667,293.43,94,99,0.73,IN,1689961323
461,Fisterra,42.9049,-9.2629,297.45,83,0,7.93,ES,1689961323
462,Grytviken,-54.2811,-36.5092,274.46,98,100,5.56,GS,1689961270
463,Swift Current,50.2834,-107.8014,298.6,33,0,2.06,CA,1689961235
464,Papao,-17.75,-149.55,293.97,58,61,5.83,PF,1689961204
465,Meulaboh,4.1363,96.1285,298.71,88,86,1.78,ID,1689961324
466,Port-Aux-Francais,-49.35,70.2167,273.61,61,94,17.75,TF,1689961178
467,Badger,64.8,-147.5333,294.33,78,20,0.0,US,1689961227
468,Nemuro,43.3236,145.575,287.46,98,27,5.26,JP,1689961304
469,Biloela,-24.4167,150.5,285.75,58,22,2.17,AU,1689961324
470,Papatowai,-46.5619,169.4708,278.58,76,6,6.17,NZ,1689961559
471,Hermanus,-34.4187,19.2345,279.15,71,32,1.59,ZA,1689961325
472,Whitehorse,60.7161,-135.0538,294.32,59,75,1.03,CA,1689961280
473,Margaret River,-33.95,115.0667,286.67,66,2,2.05,AU,1689961770
474,Waitangi,-43.9535,-176.5597,284.16,95,100,4.02,NZ,1689961769
475,Port-Aux-Francais,-49.35,70.2167,273.61,61,94,17.75,TF,1689961178
476,Grytviken,-54.2811,-36.5092,274.46,98,100,5.56,GS,1689961270
477,Puerto Natales,-51.7236,-72.4875,272.06,96,100,1.9,CL,1689961660
478,Atafu Village,-8.5421,-172.5159,301.72,74,94,4.55,TK,1689961180
479,Hadibu,12.65,54.0333,299.15,78,100,9.45,YE,1689961281
480,Floro,61.5996,5.0328,289.13,67,40,5.66,NO,1689961325
481,Palmer,42.1584,-72.3287,300.25,69,100,3.09,US,1689961132
482,Inari,68.906,27.0288,284.26,78,96,6.07,FI,1689961326
483,Uray,60.1247,64.7758,289.36,78,70,3.85,RU,1689961300
484,Kodiak,57.79,-152.4072,284.88,82,0,0.0,US,1689961322
485,Ancud,-41.8697,-73.8203,283.34,85,100,12.51,CL,1689961326
486,Mejit,10.2753,170.8646,301.35,77,97,8.78,MH,1689961289
487,'Ain El Melh,34.8415,4.1638,311.33,8,99,4.21,DZ,1689961326
488,Aleksandrov Gay,50.147,48.5704,293.56,67,98,4.78,RU,1689961326
489,Talnakh,69.4865,88.3972,293.82,66,98,3.74,RU,1689961326
490,Malanje,-9.5402,16.341,298.8,25,49,0.8,AO,1689961327
491,Nadi,-17.8,177.4167,293.15,94,20,2.57,FJ,1689961327
492,Ribeira Grande,38.5167,-28.7,295.37,83,75,2.24,PT,1689961308
493,Albany,42.6001,-73.9662,299.39,79,49,2.38,US,1689961084
494,Pariaman,-0.619,100.12,297.18,84,48,1.7,ID,1689961327
495,Goure,13.9835,10.2704,297.79,74,79,13.11,NE,1689961327
496,Port Mathurin,-19.6833,63.4167,296.72,67,2,8.21,MU,1689961189
497,Port Moresby,-9.4431,147.1797,297.83,78,40,3.6,PG,1689961137
498,Bodo,67.28,14.405,288.58,88,75,2.06,NO,1689961328
499,Bethel,41.3712,-73.414,301.2,64,75,6.17,US,1689961271
500,Invercargill,-46.4,168.35,273.16,99,11,0.89,NZ,1689961557
501,Bredasdorp,-34.5322,20.0403,281.48,65,45,1.3,ZA,1689961315
502,Port-Aux-Francais,-49.35,70.2167,273.61,61,94,17.75,TF,1689961178
503,Vrangel',42.7297,133.0839,291.56,96,0,0.42,RU,1689961328
504,Nar'Yan-Mar,67.6713,53.087,284.54,89,82,7.0,RU,1689961328
505,Utrik,11.2278,169.8474,301.49,76,91,9.54,MH,1689961282
506,Karsun,54.1994,46.9827,287.45,96,100,1.99,RU,1689961329
507,Uzhur,55.3036,89.8339,288.67,90,81,1.9,RU,1689961329
508,Pechora,65.1472,57.2244,290.84,80,99,2.21,RU,1689961329
509,Avarua,-21.2078,-159.775,295.18,68,40,9.26,CK,1689961300
510,Olonkinbyen,70.9221,-8.7187,278.44,79,100,2.27,SJ,1689961769
511,Margaret River,-33.95,115.0667,286.67,66,2,2.05,AU,1689961770
512,Port-Aux-Francais,-49.35,70.2167,273.61,61,94,17.75,TF,1689961178
513,Puerto Ayora,-0.7393,-90.3518,303.13,87,79,4.02,EC,1689961323
514,Olonkinbyen,70.9221,-8.7187,278.44,79,100,2.27,SJ,1689961769
515,White Oak,39.2131,-84.5994,299.99,62,40,4.63,US,1689961330
516,Sinabang,2.4803,96.3801,298.84,86,62,1.24,ID,1689961292
517,Puerto Natales,-51.7236,-72.4875,272.06,96,100,1.9,CL,1689961660
518,Puerto Ayora,-0.7393,-90.3518,303.13,87,79,4.02,EC,1689961323
519,Bredasdorp,-34.5322,20.0403,281.48,65,45,1.3,ZA,1689961315
520,Papatowai,-46.5619,169.4708,278.58,76,6,6.17,NZ,1689961559
521,Iqaluit,63.7506,-68.5145,280.0,87,75,3.6,CA,1689961284
522,Terbanggi Besar,-4.8667,105.2333,296.53,90,89,2.57,ID,1689961331
523,Campo Grande,-20.4428,-54.6464,303.9,33,0,7.72,BR,1689961261
524,Sarapul,56.4763,53.7978,291.0,57,84,1.63,RU,1689961331
525,Adamstown,-25.066,-130.1015,294.01,70,41,13.82,PN,1689961772
526,Touros,-5.1989,-35.4608,301.0,60,27,8.52,BR,1689961786
527,Shadrinsk,56.0852,63.6335,289.33,72,33,4.06,RU,1689961331
528,Port Elizabeth,-33.918,25.5701,288.31,72,0,4.63,ZA,1689961203
529,Holualoa,19.6228,-155.9522,299.19,89,100,1.79,US,1689961291
530,Adamstown,-25.066,-130.1015,294.01,70,41,13.82,PN,1689961772
531,Luderitz,-26.6481,15.1594,285.08,78,3,2.27,NA,1689961248
532,Longyearbyen,78.2186,15.6401,281.06,81,75,6.69,SJ,1689961272
533,Baillif,16.0202,-61.7463,304.87,67,65,4.97,GP,1689961332
534,Arraial Do Cabo,-22.9661,-42.0278,297.07,60,20,7.72,BR,1689961332
535,College,64.8569,-147.8028,294.37,79,0,0.0,US,1689961274
536,Adamstown,-25.066,-130.1015,294.01,70,41,13.82,PN,1689961772
537,Blackmans Bay,-43.0167,147.3167,280.11,88,34,2.9,AU,1689961279
538,Bilibino,68.0546,166.4372,291.85,60,77,1.19,RU,1689961778
539,Edinburgh Of The Seven Seas,-37.0676,-12.3116,285.19,60,100,7.79,SH,1689961178
540,La Passe,45.5549,-0.8967,297.28,61,2,6.36,FR,1689961427
541,Hawaiian Paradise Park,19.5933,-154.9731,295.95,92,75,3.6,US,1689961333
542,Tura,25.5198,90.2201,297.72,96,99,2.2,IN,1689961837
543,Nova Sintra,14.8667,-24.7167,296.32,82,18,7.33,CV,1689961299
544,Grytviken,-54.2811,-36.5092,274.46,98,100,5.56,GS,1689961270
545,Georgetown,5.4112,100.3354,301.12,89,20,1.54,MY,1689961810
546,Wailua Homesteads,22.0669,-159.378,299.59,89,75,8.23,US,1689961189
547,Grand Falls-Windsor,48.9332,-55.6649,302.87,55,85,0.89,CA,1689961339
548,Wattegama,6.7989,81.4808,297.8,65,89,2.13,LK,1689961339
549,Tefe,-3.3542,-64.7114,304.21,66,40,1.54,BR,1689961152
550,Port-Aux-Francais,-49.35,70.2167,273.61,61,94,17.75,TF,1689961178
551,Adamstown,-25.066,-130.1015,294.01,70,41,13.82,PN,1689961772
552,Adamstown,-25.066,-130.1015,294.01,70,41,13.82,PN,1689961772
553,Ilulissat,69.2167,-51.1,279.16,93,75,2.57,GL,1689961279
554,Portland,45.5234,-122.6762,297.93,60,15,0.89,US,1689961263
555,Keflavik,64.0049,-22.5624,288.1,82,75,7.72,IS,1689961279
556,Praia Da Vitoria,38.7333,-27.0667,294.29,94,75,0.66,PT,1689961340
557,Blackmans Bay,-43.0167,147.3167,280.11,88,34,2.9,AU,1689961279
558,Port Mathurin,-19.6833,63.4167,296.72,67,2,8.21,MU,1689961189
559,Kirgiz-Miyaki,53.6324,54.7979,290.12,65,100,3.03,RU,1689961340
560,Patterson,37.4716,-121.1297,306.49,14,0,3.4,US,1689961340
561,Thompson,55.7435,-97.8558,295.24,60,75,5.66,CA,1689961481
562,Hawaiian Paradise Park,19.5933,-154.9731,295.95,92,75,3.6,US,1689961333
563,Haiku-Pauwela,20.9219,-156.3051,298.73,78,20,7.72,US,1689961341
564,Margaret River,-33.95,115.0667,286.67,66,2,2.05,AU,1689961770
565,Utrik,11.2278,169.8474,301.49,76,91,9.54,MH,1689961282
566,Codrington,-38.2667,141.9667,282.32,83,99,5.3,AU,1689961276
567,Yellowknife,62.456,-114.3525,297.44,46,100,3.6,CA,1689961273
568,Stanley,54.868,-1.6985,287.48,86,40,1.03,GB,1689961277
569,Avarua,-21.2078,-159.775,295.18,68,40,9.26,CK,1689961300
570,Vorgashor,67.5833,63.95,291.02,83,50,2.09,RU,1689961820
571,Urumqi,43.801,87.6005,301.68,30,0,2.0,CN,1689961082
572,Choibalsan,48.0667,114.5,287.91,67,94,3.03,MN,1689961342
573,Yarmouth,41.7057,-70.2286,299.8,81,0,2.68,US,1689961342
574,Puerto Natales,-51.7236,-72.4875,272.06,96,100,1.9,CL,1689961660
575,Gulf Shores,30.246,-87.7008,308.87,64,40,3.09,US,1689961270
576,Vorgashor,67.5833,63.95,291.02,83,50,2.09,RU,1689961820
577,Kencong,-8.2833,113.3667,294.31,87,1,0.37,ID,1689961342
578,Ahuacatlan,21.05,-104.4833,305.84,43,86,0.55,MX,1689961342
579,Sake,-1.5736,29.045,293.68,54,91,0.38,CD,1689961842
580,Lebu,-37.6167,-73.65,285.17,85,100,6.49,CL,1689961342
581,Hasaki,35.7333,140.8333,297.76,87,3,4.19,JP,1689961343
582,Cabo San Lucas,22.8909,-109.9124,309.76,62,0,4.63,MX,1689961113
583,Rancharia,-22.2292,-50.8931,301.22,35,0,4.12,BR,1689961343
584,Insuratei,44.9167,27.6,299.93,44,7,6.38,RO,1689961343
585,Vorgashor,67.5833,63.95,291.02,83,50,2.09,RU,1689961820
586,Minas De Marcona,-15.2119,-75.1103,292.15,55,5,5.67,PE,1689961320
587,Adamstown,-25.066,-130.1015,294.01,70,41,13.82,PN,1689961772
588,Rongelap,11.1635,166.8941,301.35,79,59,8.16,MH,1689961278
589,Ilulissat,69.2167,-51.1,279.16,93,75,2.57,GL,1689961279
590,Margaret River,-33.95,115.0667,286.67,66,2,2.05,AU,1689961770
591,Masina,-4.3836,15.3914,304.71,34,62,0.69,CD,1689961344
592,Sechelt,49.4664,-123.7694,297.77,78,95,4.42,CA,1689961262
593,Stanley,54.868,-1.6985,287.48,86,40,1.03,GB,1689961277
594,Adamstown,-25.066,-130.1015,294.01,70,41,13.82,PN,1689961772
595,West Island,-12.1568,96.8225,298.14,78,40,7.2,CC,1689961286
596,Pisco,-13.7,-76.2167,292.6,88,75,3.6,PE,1689961297
597,Chonchi,-42.6128,-73.8092,282.1,97,100,3.54,CL,1689961297
598,Waitangi,-43.9535,-176.5597,284.16,95,100,4.02,NZ,1689961769
599,Ashkasham,36.6833,71.5333,288.72,53,73,2.21,AF,1689961345
600,Port-Aux-Francais,-49.35,70.2167,273.61,61,94,17.75,TF,1689961178
601,Lompoc,34.6391,-120.4579,300.84,100,40,0.0,US,1689961149
602,Pokhara,28.2333,83.9833,296.28,88,44,1.49,NP,1689961345
603,Thompson,55.7435,-97.8558,295.24,60,75,5.66,CA,1689961481
604,Waitangi,-43.9535,-176.5597,284.16,95,100,4.02,NZ,1689961769
605,Shimoda,34.6667,138.95,295.43,88,16,4.24,JP,1689961346
606,Adamstown,-25.066,-130.1015,294.01,70,41,13.82,PN,1689961772
607,Thompson,55.7435,-97.8558,295.24,60,75,5.66,CA,1689961481
608,Sa Kaeo,13.75,102.3333,296.92,97,100,1.37,TH,1689961346
609,Tiksi,71.6872,128.8694,278.75,75,57,3.87,RU,1689961778
610,Zuni Pueblo,35.0725,-108.8506,305.5,13,25,1.71,US,1689961346
611,Olonkinbyen,70.9221,-8.7187,278.44,79,100,2.27,SJ,1689961769
612,Isafjordur,66.0755,-23.124,283.17,81,75,4.12,IS,1689961771
613,Longyearbyen,78.2186,15.6401,281.06,81,75,6.69,SJ,1689961272
614,Tiksi,71.6872,128.8694,278.75,75,57,3.87,RU,1689961778
615,Port-Aux-Francais,-49.35,70.2167,273.61,61,94,17.75,TF,1689961178
616,Astoria,46.1879,-123.8313,291.79,72,100,2.57,US,1689961347
617,Port-Aux-Francais,-49.35,70.2167,273.61,61,94,17.75,TF,1689961178
618,Cidreira,-30.1811,-50.2056,292.64,80,6,5.9,BR,1689961347
619,Antsiranana,-12.2787,49.2917,296.96,71,89,7.34,MG,1689961277
620,Puerto Natales,-51.7236,-72.4875,272.06,96,100,1.9,CL,1689961660
621,Dzuunharaa,48.8523,106.4579,288.08,95,78,1.33,MN,1689961347
622,Cetinje,42.3906,18.9142,302.94,70,0,0.51,ME,1689961347
623,Hermanus,-34.4187,19.2345,279.15,71,32,1.59,ZA,1689961325
624,Port-Aux-Francais,-49.35,70.2167,273.61,61,94,17.75,TF,1689961178
625,Rabaul,-4.1967,152.1721,299.21,82,76,3.84,PG,1689961348
626,Edinburgh Of The Seven Seas,-37.0676,-12.3116,285.19,60,100,7.79,SH,1689961178
627,Ushuaia,-54.8,-68.3,271.96,69,20,7.2,AR,1689961768
628,Yellowknife,62.456,-114.3525,297.44,46,100,3.6,CA,1689961273
629,Ammon,43.4696,-111.9666,301.45,42,0,2.06,US,1689961087
630,Alice Springs,-23.7,133.8833,276.9,87,0,2.06,AU,1689961292
631,Edinburgh Of The Seven Seas,-37.0676,-12.3116,285.19,60,100,7.79,SH,1689961178
632,Tiksi,71.6872,128.8694,278.75,75,57,3.87,RU,1689961778
633,Port Lincoln,-34.7333,135.8667,284.98,76,100,4.42,AU,1689961620
634,St. John'S,47.5649,-52.7093,301.57,66,20,7.72,CA,1689961193
635,West Island,-12.1568,96.8225,298.14,78,40,7.2,CC,1689961286
636,Tazovsky,67.4667,78.7,291.31,65,95,3.21,RU,1689961296
637,Bredasdorp,-34.5322,20.0403,281.48,65,45,1.3,ZA,1689961315
638,Bilibino,68.0546,166.4372,291.85,60,77,1.19,RU,1689961778
639,Magadan,59.5667,150.8,282.89,95,71,3.85,RU,1689961194
640,Port-Aux-Francais,-49.35,70.2167,273.61,61,94,17.75,TF,1689961178
641,Waitangi,-43.9535,-176.5597,284.16,95,100,4.02,NZ,1689961769
642,Egilsstadir,65.2653,-14.3948,288.1,63,75,3.09,IS,1689961848
643,Blackmans Bay,-43.0167,147.3167,280.11,88,34,2.9,AU,1689961279
644,Taoudenni,22.6783,-3.9836,318.59,6,1,4.29,ML,1689961295
645,Iqaluit,63.7506,-68.5145,280.0,87,75,3.6,CA,1689961284
646,Lazaro Cardenas,17.9583,-102.2,304.12,66,25,2.12,MX,1689961350
647,Labrador City,52.9463,-66.9114,293.1,49,75,7.2,CA,1689961214
648,Stanley,54.868,-1.6985,287.48,86,40,1.03,GB,1689961277
649,Tazacorte,28.629,-17.9293,298.23,77,20,9.26,ES,1689961350
650,Wakkanai,45.4094,141.6739,293.76,95,7,2.24,JP,1689961350
651,Yaren,-0.5472,166.916,300.97,74,100,2.61,NR,1689961350
652,Blackmans Bay,-43.0167,147.3167,280.11,88,34,2.9,AU,1689961279
653,Ushuaia,-54.8,-68.3,271.96,69,20,7.2,AR,1689961768
654,Nizhnesortymskiy,62.4397,71.7603,289.92,82,47,3.24,RU,1689961351
655,Port-Aux-Francais,-49.35,70.2167,273.61,61,94,17.75,TF,1689961178
656,St. John'S,47.5649,-52.7093,301.57,66,20,7.72,CA,1689961193
657,Bethel,41.3712,-73.414,301.2,64,75,6.17,US,1689961271
658,Iqaluit,63.7506,-68.5145,280.0,87,75,3.6,CA,1689961284
659,Tehran,35.6944,51.4215,309.14,12,40,3.09,IR,1689961195
660,Grytviken,-54.2811,-36.5092,274.46,98,100,5.56,GS,1689961270
661,Stornoway,58.2093,-6.3865,287.09,79,75,1.54,GB,1689961351
662,West Island,-12.1568,96.8225,298.14,78,40,7.2,CC,1689961286
663,Isafjordur,66.0755,-23.124,283.17,81,75,4.12,IS,1689961771
664,Puerto Natales,-51.7236,-72.4875,272.06,96,100,1.9,CL,1689961660
665,Puerto Real,36.5282,-6.1901,302.93,65,0,8.23,ES,1689961352
666,Tiksi,71.6872,128.8694,278.75,75,57,3.87,RU,1689961778
667,Prince Rupert,54.3161,-130.3201,288.98,86,100,4.12,CA,1689961304
668,San Luis De La Loma,17.2706,-100.8939,305.78,60,25,3.94,MX,1689961282
669,Blackmans Bay,-43.0167,147.3167,280.11,88,34,2.9,AU,1689961279
670,Atafu Village,-8.5421,-172.5159,301.72,74,94,4.55,TK,1689961180
671,Port-Aux-Francais,-49.35,70.2167,273.61,61,94,17.75,TF,1689961178
672,Punta Arenas,-53.15,-70.9167,270.99,100,100,2.01,CL,1689961277
673,Invercargill,-46.4,168.35,273.16,99,11,0.89,NZ,1689961557
674,Bethel,41.3712,-73.414,301.2,64,75,6.17,US,1689961271
675,Adamstown,-25.066,-130.1015,294.01,70,41,13.82,PN,1689961772
676,Waitangi,-43.9535,-176.5597,284.16,95,100,4.02,NZ,1689961769
677,Ketchikan,55.3422,-131.6461,289.41,88,100,2.06,US,1689961141
678,Bairnsdale,-37.8333,147.6167,277.62,89,33,2.4,AU,1689961353
679,Bethel,41.3712,-73.414,301.2,64,75,6.17,US,1689961271
680,Bethel,41.3712,-73.414,301.2,64,75,6.17,US,1689961271
681,Tiksi,71.6872,128.8694,278.75,75,57,3.87,RU,1689961778
682,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,304.04,84,20,2.57,BR,1689961353
683,Adamstown,-25.066,-130.1015,294.01,70,41,13.82,PN,1689961772
684,Sariveliler,36.6913,32.6196,295.36,34,0,3.92,TR,1689961354
685,Boundiali,9.5217,-6.4869,300.03,75,99,2.61,CI,1689961354
686,Adamstown,-25.066,-130.1015,294.01,70,41,13.82,PN,1689961772
687,Rouissat,31.9243,5.3502,319.19,7,0,1.54,DZ,1689961354
688,Peniche,39.3558,-9.3811,296.64,79,1,4.97,PT,1689961354
689,Hithadhoo,-0.6,73.0833,301.31,78,90,5.1,MV,1689961317
690,Al Ghayzah,16.2079,52.176,298.78,89,94,4.61,YE,1689961354
691,St. John'S,47.5649,-52.7093,301.57,66,20,7.72,CA,1689961193
692,Bilibino,68.0546,166.4372,291.85,60,77,1.19,RU,1689961778
693,Grytviken,-54.2811,-36.5092,274.46,98,100,5.56,GS,1689961270
694,Aktau,43.65,51.2,304.47,49,2,1.95,KZ,1689961337
695,Ushuaia,-54.8,-68.3,271.96,69,20,7.2,AR,1689961768
696,Luderitz,-26.6481,15.1594,285.08,78,3,2.27,NA,1689961248
697,Burang,30.25,81.1667,285.81,76,89,2.47,CN,1689961355
698,Hamilton,39.1834,-84.5333,300.49,62,20,4.63,US,1689961272
699,La Passe,45.5549,-0.8967,297.28,61,2,6.36,FR,1689961427
